model,pretrained,corruption,severity,prompt_id,prompt_template,method,n_samples,accuracy,ece,nll,brier,aurc,risk_at_80,elapsed_seconds,seed
RN50,openai,shot_noise,2,p06,the object depicted here is {label}.,single,10000,0.4539,0.1268303254209459,1.594631218610931,0.6909020283992453,0.327324117797623,0.47725,22.0699,20260723
RN50,openai,shot_noise,2,p07,a visual representation of {label}.,single,10000,0.3724,0.03827114575505257,1.6097389984527737,0.7065551814510601,0.40022101405111316,0.570125,22.0699,20260723
RN50,openai,shot_noise,2,p08,an example image of the class {label}.,single,10000,0.413,0.047964450807869444,1.6710291989846395,0.7042491732326933,0.36125586654389497,0.518875,22.0699,20260723
RN50,openai,shot_noise,2,p09,this picture contains {label}.,single,10000,0.3853,0.06329650289565326,1.597213870000083,0.6976784763182834,0.3792888510247712,0.551375,22.0699,20260723
RN50,openai,shot_noise,2,p10,a natural image containing {label}.,single,10000,0.4474,0.04467583615481853,1.5306388206442842,0.664438112939732,0.3202967022378456,0.48375,22.0699,20260723
RN50,openai,shot_noise,2,p11,"{label}, shown in a photograph.",single,10000,0.3513,0.1764656219363213,1.8597012366547143,0.7868781337737348,0.43556994283391215,0.60625,22.0699,20260723
RN50,openai,shot_noise,2,ensemble,mean probability across all frozen prompts,ensemble,10000,0.4315,0.05506747357100248,1.5308052591183194,0.6706862880805231,0.33724093592327364,0.497875,22.0699,20260723
RN50,openai,shot_noise,3,p00,a photo of a {label}.,single,10000,0.2722,0.08647702548801899,1.9633025731834117,0.802298070246636,0.5336168152018353,0.6875,22.1211,20260723
RN50,openai,shot_noise,3,p01,a photograph depicting {label}.,single,10000,0.2656,0.10942863324731589,2.190516934714655,0.8546277292529881,0.5800004011198323,0.696375,22.1211,20260723
RN50,openai,shot_noise,3,p02,an image of the object {label}.,single,10000,0.2784,0.05747706929594278,1.9899910729662094,0.8069242509998704,0.5375340462045735,0.6805,22.1211,20260723
RN50,openai,shot_noise,3,p03,a picture showing {label}.,single,10000,0.2747,0.07619187357127664,2.0039207573308433,0.8157048513668284,0.5416248515675146,0.6845,22.1211,20260723
RN50,openai,shot_noise,3,p04,this image shows {label}.,single,10000,0.2872,0.05192635533362627,1.887783736980955,0.7930515351535994,0.5323770365125756,0.673375,22.1211,20260723
RN50,openai,shot_noise,3,p05,the main subject in this image is {label}.,single,10000,0.2912,0.020163659766316414,1.8890842943835855,0.790049430988315,0.5311345000797261,0.674375,22.1211,20260723
RN50,openai,shot_noise,3,p06,the object depicted here is {label}.,single,10000,0.2888,0.06393449745848774,1.9428696581303027,0.8057805948510569,0.525075685793178,0.667125,22.1211,20260723
RN50,openai,shot_noise,3,p07,a visual representation of {label}.,single,10000,0.2536,0.06664911755472423,1.992399948465206,0.8173301831094711,0.5636761668784223,0.70925,22.1211,20260723
RN50,openai,shot_noise,3,p08,an example image of the class {label}.,single,10000,0.2612,0.061647464182972914,2.191346298371452,0.8448804982698073,0.5677711663456029,0.699375,22.1211,20260723
RN50,openai,shot_noise,3,p09,this picture contains {label}.,single,10000,0.2433,0.11727499571740625,2.0216678138183983,0.8263868687857135,0.586064610695028,0.725625,22.1211,20260723
RN50,openai,shot_noise,3,p10,a natural image containing {label}.,single,10000,0.3046,0.03846669486761094,1.8456403305074707,0.7775744313018215,0.5049572803845731,0.651,22.1211,20260723
RN50,openai,shot_noise,3,p11,"{label}, shown in a photograph.",single,10000,0.2202,0.261346438960731,2.3603060013895454,0.9324117257179303,0.6394823358240612,0.7605,22.1211,20260723
RN50,openai,shot_noise,3,ensemble,mean probability across all frozen prompts,ensemble,10000,0.3052,0.033804447604715834,1.9083370297380897,0.7917095806561718,0.5119797314625572,0.650875,22.1211,20260723
RN50,openai,shot_noise,4,p00,a photo of a {label}.,single,10000,0.2452,0.08535192909538745,2.068448370465204,0.8293714994133925,0.5755176656890785,0.720625,22.2154,20260723
RN50,openai,shot_noise,4,p01,a photograph depicting {label}.,single,10000,0.2261,0.1314765168234706,2.3658357685311517,0.894194918593705,0.6453874693684692,0.74425,22.2154,20260723
RN50,openai,shot_noise,4,p02,an image of the object {label}.,single,10000,0.2321,0.07399857409596446,2.128622895224815,0.8420010931186606,0.6066193077231951,0.7385,22.2154,20260723
RN50,openai,shot_noise,4,p03,a picture showing {label}.,single,10000,0.2308,0.10063674247860911,2.1433029362202256,0.8511433405122225,0.6059839410647981,0.737,22.2154,20260723
RN50,openai,shot_noise,4,p04,this image shows {label}.,single,10000,0.2488,0.06666108065992594,2.0096800109087423,0.8255821238934649,0.5921840402639684,0.720375,22.2154,20260723
RN50,openai,shot_noise,4,p05,the main subject in this image is {label}.,single,10000,0.2525,0.03637527427971364,1.9984145669598663,0.8190074040156277,0.5835050902873794,0.7195,22.2154,20260723
RN50,openai,shot_noise,4,p06,the object depicted here is {label}.,single,10000,0.2431,0.056194344237446785,2.0516171493815465,0.8364373105869277,0.5882185389510618,0.723125,22.2154,20260723
RN50,openai,shot_noise,4,p07,a visual representation of {label}.,single,10000,0.2174,0.0821030151054263,2.1225780838969808,0.8487714098459608,0.6194569800925783,0.751625,22.2154,20260723
RN50,openai,shot_noise,4,p08,an example image of the class {label}.,single,10000,0.2165,0.08064143652766942,2.3522858449323785,0.8795802753546362,0.6341657475130776,0.75,22.2154,20260723
RN50,openai,shot_noise,4,p09,this picture contains {label}.,single,10000,0.2042,0.1396298128142953,2.166346535503185,0.8625924650916597,0.6561920981229289,0.774125,22.2154,20260723
RN50,openai,shot_noise,4,p10,a natural image containing {label}.,single,10000,0.2624,0.0443996628716588,1.9493515064529547,0.8100424536547544,0.5701144495665309,0.70025,22.2154,20260723
RN50,openai,shot_noise,4,p11,"{label}, shown in a photograph.",single,10000,0.1884,0.28675324184745543,2.5332514586639734,0.9758828574113771,0.7046545432035503,0.8015,22.2154,20260723
RN50,openai,shot_noise,4,ensemble,mean probability across all frozen prompts,ensemble,10000,0.257,0.04618744812309743,2.0318246590328664,0.8252085093584658,0.5765000631046587,0.70375,22.2154,20260723
RN50,openai,shot_noise,5,p00,a photo of a {label}.,single,10000,0.2206,0.08062770759612321,2.1910874454360885,0.8608084589653651,0.6289136665503505,0.74975,22.207,20260723
RN50,openai,shot_noise,5,p01,a photograph depicting {label}.,single,10000,0.1909,0.14862606772333384,2.5835723675031326,0.937780507201858,0.7309482042343971,0.79225,22.207,20260723
RN50,openai,shot_noise,5,p02,an image of the object {label}.,single,10000,0.1869,0.08995780985057357,2.2995128028258343,0.8812196896797369,0.6908672006862463,0.791125,22.207,20260723
RN50,openai,shot_noise,5,p03,a picture showing {label}.,single,10000,0.1851,0.1260172790244222,2.313865180437612,0.8925836822088055,0.6941843195606074,0.790125,22.207,20260723
RN50,openai,shot_noise,5,p04,this image shows {label}.,single,10000,0.2009,0.08686542469114064,2.163379162163377,0.8636993150555637,0.6794663166932985,0.7785,22.207,20260723
RN50,openai,shot_noise,5,p05,the main subject in this image is {label}.,single,10000,0.2156,0.04919308974593877,2.128300989938805,0.8514053937238981,0.6459513853493274,0.7635,22.207,20260723
RN50,openai,shot_noise,5,p06,the object depicted here is {label}.,single,10000,0.1816,0.060961541469395156,2.180555995808614,0.872444395395424,0.6930958292118088,0.79675,22.207,20260723
RN50,openai,shot_noise,5,p07,a visual representation of {label}.,single,10000,0.1788,0.10031239812821151,2.2840677692319638,0.8866658781675116,0.7075234661276486,0.804625,22.207,20260723
RN50,openai,shot_noise,5,p08,an example image of the class {label}.,single,10000,0.178,0.09931719767302274,2.5511892022884246,0.9160678032831187,0.708456733497792,0.796125,22.207,20260723
RN50,openai,shot_noise,5,p09,this picture contains {label}.,single,10000,0.155,0.17395739314407113,2.3532616746501605,0.9043900651308857,0.7481771575363763,0.82975,22.207,20260723
RN50,openai,shot_noise,5,p10,a natural image containing {label}.,single,10000,0.209,0.07153601735532286,2.082230017602371,0.8498572667036165,0.6652174502006364,0.76725,22.207,20260723
RN50,openai,shot_noise,5,p11,"{label}, shown in a photograph.",single,10000,0.15,0.3221289887875318,2.7460569219229947,1.0266307234860494,0.7827208504061216,0.84325,22.207,20260723
RN50,openai,shot_noise,5,ensemble,mean probability across all frozen prompts,ensemble,10000,0.2063,0.056485327582061304,2.183231012082124,0.8640275885085257,0.6650473353120553,0.767125,22.207,20260723
RN50,openai,impulse_noise,1,p00,a photo of a {label}.,single,10000,0.5759,0.0828682700484991,1.2030398912947533,0.5416121255308526,0.1910637346045138,0.334125,22.4268,20260723
RN50,openai,impulse_noise,1,p01,a photograph depicting {label}.,single,10000,0.5493,0.05828197049349547,1.2569953394772302,0.5734672214531062,0.23401973120115355,0.37075,22.4268,20260723
RN50,openai,impulse_noise,1,p02,an image of the object {label}.,single,10000,0.5634,0.0891605496928096,1.2503043961585198,0.5621504835354187,0.21042297491548184,0.357125,22.4268,20260723
RN50,openai,impulse_noise,1,p03,a picture showing {label}.,single,10000,0.5674,0.07338780736178162,1.1998084100914712,0.5444186903613232,0.19864755316154611,0.34775,22.4268,20260723
RN50,openai,impulse_noise,1,p04,this image shows {label}.,single,10000,0.5822,0.08895222138166428,1.1972080632734863,0.5376982427701108,0.1863840972225035,0.32875,22.4268,20260723
RN50,openai,impulse_noise,1,p05,the main subject in this image is {label}.,single,10000,0.6062,0.17304162229746578,1.238323941465894,0.5556940217405028,0.19042437424621592,0.318875,22.4268,20260723
RN50,openai,impulse_noise,1,p06,the object depicted here is {label}.,single,10000,0.5865,0.19081750227212904,1.3267649661919607,0.5877542001368602,0.2073520296788476,0.328875,22.4268,20260723
RN50,openai,impulse_noise,1,p07,a visual representation of {label}.,single,10000,0.5297,0.07640118789523839,1.3225928895888934,0.5884209129221655,0.2352416699557502,0.394,22.4268,20260723
RN50,openai,impulse_noise,1,p08,an example image of the class {label}.,single,10000,0.5659,0.09467357719689609,1.2655520805144387,0.5608487687339768,0.20257948895233627,0.344875,22.4268,20260723
RN50,openai,impulse_noise,1,p09,this picture contains {label}.,single,10000,0.5479,0.09812644531726837,1.2868350154529056,0.5721874830040479,0.21460793915268003,0.37,22.4268,20260723
RN50,openai,impulse_noise,1,p10,a natural image containing {label}.,single,10000,0.5959,0.119315850494802,1.1993771260841046,0.5419654294281525,0.18812291513211063,0.3225,22.4268,20260723
RN50,openai,impulse_noise,1,p11,"{label}, shown in a photograph.",single,10000,0.4977,0.07132816842943432,1.297831634187647,0.5971173724637041,0.25773949450048506,0.426625,22.4268,20260723
RN50,openai,impulse_noise,1,ensemble,mean probability across all frozen prompts,ensemble,10000,0.5974,0.1419804039940238,1.2052661608865005,0.5414547010904838,0.17798036556226976,0.315125,22.4268,20260723
RN50,openai,impulse_noise,2,p00,a photo of a {label}.,single,10000,0.46,0.07433716757446526,1.4842447414024296,0.6507171151875561,0.29658388158405313,0.46975,22.3337,20260723
RN50,openai,impulse_noise,2,p01,a photograph depicting {label}.,single,10000,0.4061,0.0471933557420969,1.6282762926053234,0.7076799400255475,0.37914217194905175,0.532625,22.3337,20260723
RN50,openai,impulse_noise,2,p02,an image of the object {label}.,single,10000,0.4449,0.06701092751473187,1.5861327148574669,0.683927502985851,0.33391573367063165,0.492625,22.3337,20260723
RN50,openai,impulse_noise,2,p03,a picture showing {label}.,single,10000,0.4213,0.07080400770902633,1.5386528502263026,0.6737526479949288,0.33516650910375795,0.516625,22.3337,20260723
RN50,openai,impulse_noise,2,p04,this image shows {label}.,single,10000,0.4603,0.0709003781437874,1.5134487845333147,0.6566845595322833,0.29786005464059956,0.47175,22.3337,20260723
RN50,openai,impulse_noise,2,p05,the main subject in this image is {label}.,single,10000,0.4706,0.1292896579004824,1.5424274607079813,0.6710761999363837,0.3078987995213172,0.463,22.3337,20260723
RN50,openai,impulse_noise,2,p06,the object depicted here is {label}.,single,10000,0.4897,0.18417776985391976,1.5936334321985655,0.6893991067841019,0.3007678506752175,0.4435,22.3337,20260723
RN50,openai,impulse_noise,2,p07,a visual representation of {label}.,single,10000,0.3772,0.08288698966652158,1.6384109512201561,0.7077906215390742,0.38116372968001505,0.568,22.3337,20260723
RN50,openai,impulse_noise,2,p08,an example image of the class {label}.,single,10000,0.422,0.07664493693113328,1.6930280991839637,0.699751480369807,0.338875312867575,0.509875,22.3337,20260723
RN50,openai,impulse_noise,2,p09,this picture contains {label}.,single,10000,0.3824,0.08316566375792027,1.6627655771190097,0.7078176210698827,0.37950757335777746,0.56275,22.3337,20260723
RN50,openai,impulse_noise,2,p10,a natural image containing {label}.,single,10000,0.4686,0.08885754247903825,1.477980521925658,0.6499514763913885,0.29037974374050735,0.462375,22.3337,20260723
RN50,openai,impulse_noise,2,p11,"{label}, shown in a photograph.",single,10000,0.3711,0.12343891318887472,1.6324035886323613,0.7219234726687666,0.3961089623018113,0.579875,22.3337,20260723
RN50,openai,impulse_noise,2,ensemble,mean probability across all frozen prompts,ensemble,10000,0.4557,0.09557556261569261,1.5187343290699242,0.6627364861782052,0.30154463673870496,0.4805,22.3337,20260723
RN50,openai,impulse_noise,3,p00,a photo of a {label}.,single,10000,0.3598,0.05965992672443388,1.7084146414998584,0.7309894810862352,0.41088482937567505,0.59025,22.1715,20260723
RN50,openai,impulse_noise,3,p01,a photograph depicting {label}.,single,10000,0.3156,0.05119045691788196,1.9351286021905063,0.7976010703332839,0.5034472114214854,0.6395,22.1715,20260723
RN50,openai,impulse_noise,3,p02,an image of the object {label}.,single,10000,0.3414,0.04175165472477673,1.875933825467369,0.7752853023590124,0.46815500559252615,0.616625,22.1715,20260723
RN50,openai,impulse_noise,3,p03,a picture showing {label}.,single,10000,0.3004,0.10304576161950825,1.8236362045239312,0.7673963021070235,0.4760809210124391,0.656625,22.1715,20260723
RN50,openai,impulse_noise,3,p04,this image shows {label}.,single,10000,0.3512,0.06723697907477617,1.7753411926719032,0.7445447134609832,0.42328271123410904,0.599,22.1715,20260723
RN50,openai,impulse_noise,3,p05,the main subject in this image is {label}.,single,10000,0.3758,0.0903250237420201,1.774740868510258,0.7472547991574442,0.4101315562054073,0.57175,22.1715,20260723
RN50,openai,impulse_noise,3,p06,the object depicted here is {label}.,single,10000,0.379,0.12716384370476005,1.8024266271964668,0.7626402027132597,0.41010872965934786,0.566875,22.1715,20260723
RN50,openai,impulse_noise,3,p07,a visual representation of {label}.,single,10000,0.2741,0.12371741376221178,1.8849796451407594,0.7902404486056804,0.5121668813515365,0.6905,22.1715,20260723
RN50,openai,impulse_noise,3,p08,an example image of the class {label}.,single,10000,0.3146,0.08046313194036483,2.0460807897471636,0.7934029764994434,0.47063573221662025,0.633625,22.1715,20260723
RN50,openai,impulse_noise,3,p09,this picture contains {label}.,single,10000,0.2686,0.14313176371604205,1.952781748827526,0.7994792881567133,0.5312787334535602,0.698,22.1715,20260723
RN50,openai,impulse_noise,3,p10,a natural image containing {label}.,single,10000,0.3649,0.07144368693083525,1.7110260935990134,0.7331503724458688,0.40438484210479686,0.580875,22.1715,20260723
RN50,openai,impulse_noise,3,p11,"{label}, shown in a photograph.",single,10000,0.2691,0.1731966079548001,1.9118702369421499,0.8118432779188346,0.5252439947678571,0.698,22.1715,20260723
RN50,openai,impulse_noise,3,ensemble,mean probability across all frozen prompts,ensemble,10000,0.3307,0.08113504877239468,1.771488478588657,0.7497230002444562,0.436198957787561,0.621625,22.1715,20260723
RN50,openai,impulse_noise,4,p00,a photo of a {label}.,single,10000,0.2278,0.08375604837536813,2.011358708866334,0.82368651682864,0.5903125210098232,0.74025,22.2895,20260723
RN50,openai,impulse_noise,4,p01,a photograph depicting {label}.,single,10000,0.2156,0.08077717047929765,2.3693398545579303,0.8892350335359104,0.6570808592526561,0.754125,22.2895,20260723
RN50,openai,impulse_noise,4,p02,an image of the object {label}.,single,10000,0.2034,0.0858935067564249,2.2808898828195407,0.8746698491869087,0.6603858578409796,0.768125,22.2895,20260723
